,is equal to 4 squared 3 to the power 4 and 9 squared 3 times 3 times 3 times 3 9 here and 9 here 9 times 9 81. 9 squared means 9 times 9 81 so both are the same 3 to the power 4 is same as 9 squared squared and 6 squared 7 times 7 49 6 times 6 36 so 49 is bigger 7 squared is greater than 6 squared 10 squared and 5 to the power 3 10 times 10 you get 100 5 into 5 into 5 3 times 25 times 5 125 so that's bigger so you can write 10 squared is smaller than 5 to the power of 3. 4 to the power 4 or 8 to the power 3 4 into 4 into 4 into 4 you get 64 times 4 256 8 to the power 3 8 times 8 64 64 times 8 now 500 12. so which one is bigger 8 to the power 3. so 4 to the power 4 is smaller than less than 8 to the power of 3 7 cube or 8 q 7 times 7 times 7 49 times 7. 343 8 times 3 8 times 8 times 8 we did that before 512 which one is bigger this is bigger so 7 to the power 3 is less than 8 to the power of 3 or 8 cubed write 64 as power of 2 power of 4 and power of 8 so you can divide separately so we'll do first power of 2 divide by 2 okay 32 16 8 four two and one one two three four five six two six times so you can write 2 to the power of 6 and as a power of 4 you have to divide by 4 4 times 1 4 6 4 times again 4 4 times 1 4 into 4 into 4 or 4 to the power of 3. now as a power of 8 you have to divide by 8 8 times 8 64 and 1 so 8 times 8 means 8 square so here 64 we can write as power of 2 power of 4 as well as power of 8 write 81 as power of 3 so divide by 3 and say and it's 27 divided by 3 9 divided by 3 3 divided by 3 1 3 4 times you can write 3 to the power of 4 now as a power of 9 you divide by 9 get 9 into 9 9 squared find the value so when you are asked to find the value you have to do separately and multiply 2 to the power of 4. now without expanding can you tell me what's 2 to the power of 
,4 that's 16. 2 times 2 times 2 times 2 that's 60. you can write 16 there 3 squared 3 into 3. that's 9 3 times 3 9 now you can multiply these two 9 times 6 54 9 times 1 9 9 plus 5 14. so 145 3 to the power 3 3 3 times that's 27 4 squared means 4 times 4 that's 16. now multiply 27 and 16 10 and 6 you get here multiplied by 1 6 times 7 42 and 6 times 2 12 12 plus 4 16 so you get when you add it 432 next one 2 to the power 2 that means 2 times 2 4. 5 to the power 3 5 times 5 times 5 so you get 
,125 so what's the value of four times five twenty four times two eight plus two ten four times one four four plus one five so answer is five hundred three squared three times three that's nine seven squared seven times seven forty-nine now multiply nine times forty-nine nine times nine eighty one eight remaining nine times four 
,thirty six and eight forty four four hundred and forty one 6 squared 6 into 6 36 2 to the power 3 2 times 2 times 2 that's 8. now 36 times 8. 8 times 6 48 4 remaining 8 times 3 24 plus 4 28 this one 4 squared 4 times 4 that's 16. three squared three times three that's nine sixteen times nine hundred forty-four 5 squared 5 into 5 that's 25 6 into 6 6 squared that's 36 36 into 25 twenty and five five times six thirty five times three fifteen plus three eighty so when you add it you get nine 900 9 squared 9 times 9 2 squared 2 times 2. so 81 here 2 times 2 4 4 times 1 4 4 times 8 32 so 324 11 squared 11 times 11 you get 121 two times two that's four so multiply by four four times one four eight four four hundred eighty four ten squared is hundred ten times ten 3 squared 3 times 3 that's 9. so you get 900 as the answer now three numbers so same thing 2 times 2 you get 4. 3 times 3 you get 9 5 only once so you get 4 times 5 20 20 times nine hundred eighty this one three squared three times three that's nine five squared five times five twenty five and 1 7 so 9 times 7 63 63 times 25 20 and 5 and five times three fifteen five times six thirty 
,plus one thirty one so when you add it thousand five hundred and seventy five fill in the blanks 49 so the base is 7 so we know 7 times 7 power is 2 121 is 11 times 
,11 so 11 square 3 to the power 4 3 times 3 9 3 times 3 9 9 times 9 81 100 125 as something to the power of 3 we know that 5 times 5 times 5 5 to the power of 3 81 it's a square number 9 times 9 9 squared 81 as power of 4 something power of 4 we know that 3 times 3 9 9 times 9. so 3 to the power 4 is 81 121 is 11 times 11 11 squared so 169 is 13 times 13 that's 13 square find the value of 4 squared what's 4 squared 4 times 4 16. find the value of 2 to the power 4 2 4 times you get 4 4 into 4 16 again so what can you say about these two write down the relationship between the two numbers both are the same so 4 squared is same as 2 to the power of 4. fill in the blanks so you have to give the base index index notation and the value three four times so three is the base power is four and this is three to the power four what's the number eighty one five three times five is the base three times they are so index is three five times five twenty five twenty five times five hundred and twenty five seven twice seven is the base power is two seven squared forty nine ten three times ten is the base three is the index ten times ten times 10 to the power 3 is 1000 11 twice 11 is the base 2 is the index 11 squared is 121 2 is the base here how many times 4 times 2 to the power of 4 16. now we look at the exercise 
,and examples in your textbook example number one write three four times using index notation so three one two three four four times find the value so how do you find out the value so we can expand it and find the value one two three four five six two times two times two eight two times 2 times 2 8 8 times 8 64. write down using 
,indices so here 2 3 times 1 2 3 and 5 twice 5 squared find the value of 5 squared and 7 to the power 3 you can do separately 5 squared means 5 times 5 25 7 to the power 3 7 times 7 49 49 times 7 343 now you have to multiply these two 343 times 25 twenty and five six eight six and five times five times three fifteen and five times four twenty plus one twenty one and two there are five times three fifteen plus two seventy now add it you get 8575 this one find the value of 2 to the power 4 and 3 squared so 2 to the power 4 means 2 4 times and 3 twice so here you get 16. 3 to the power 3 is 9. now multiply these two 9 times 6 54 5 remaining 9 times 1 9 plus 5 you get 14 144 24.1 fill in the blanks in the following table so you need to fill index form 4 to the power 3 base is 4 and index is 3 here 5 4 times so 5 is the base index is 4. you get 625 here 2 to the power 3 given that means 2 times 2 times 2 base is 2 power is 3. so what's the value you get 8. base is 2 power is 2 2 times 2 that's 4 here 5 to the power 3 means base is 5 index is 3 so 5 times 5 times 5 and what's the value of 5 to the power 3 5 times 5 25 25 times 5 125 write down 
,using index notation each of the following numbers which has been expressed as a product find also the value of each product so index notation 5 to the power of 2. so 5 times 5 you get 25 10 into 10 into 10 10 to the power 3 that's thousand three three times three to the power of three that's twenty seven one one to the power of three that's 1 1 to the power any number is 1 1 to the power 1 2 3 4 5. that's that's 1 7 4 times 7 to the power 4 so here 49 and 49 49 times 49 we need to find out 40 and 9 4 times 9 36 and 4 times 4 16 plus 3 90. 9 times 9 81 8 remaining 9 times 4 36 plus 8 44. now add it so you get 2 401 here 5 squared 3 squared so 3 squared 5 squared and one seven three squared three times three you get nine five squared five times five twenty-five times seven what you get 9 times 7 63 63 times 25 20 and 5. five times three fifteen five times six thirty plus one thirty one thousand five hundred and seventy five this one you get 3 3 times 4 squared and 6. what's the value there 3 to the power 3 is 3 times 3 times 3 27 4 squared that's 4 times 4 16 times 6. so what's the value so first we can find out 16 times 6 that's 96 and multiply by 27 20 and seven two times nine eighteen plus one ninety seven times six forty two four remaining nine seven times nine sixty three sixty three plus four you get sixty seven edit two thousand five hundred and ninety two two thousand five hundred and ninety two write each of the following numbers which has been expressed in words in index form and as a product and then write down its value right so what's the first one 2 to the power 2. so you have to write in index form and as a product and then write down its value as well 2 to the power of 2 that means 2 times 2 you get 4 4 cubed 4 to the power of 3 4 times 4 times 4 that means 16 times 4 64. 6 squared 6 squared is so 6 into 6 36 3 to the power of 4 3 to the power of 4 3 4 times you get eighty-one two to the power of six to the power of six two six times you get sixty four three cubed three to the power three three times three times three you get 9 times 3 27 evaluate evaluate means find the value 2 to the power of 2 means 2 times 2 and 1 3 2 times 2 4 4 times 3 12 2 to the power of 3 2 3 times and 1 3. so this is 8 eight times three twenty-four two squared two into two three squared three into three two squared is four three squared is nine nine times four 36 3 to the power of 4 3 times 3 times 3 times 3 so you get 9 and 9 nine times nine eighty-one two to the power of two two squared means two times two three squared means three and three four squared means four and four four three times three nine four times four sixteen so 36 times 16 36 and 16 will multiply 6 times 6 36 3 remaining 6 times 3 18 18 plus 3 21 576 example 1 x plus 81 as a power of 3 that means we are dividing by 3. you get 27 divided by 3 9 divided by 3 3 and you get 1. how many threes are there 3 4 times you can write 3 to the power of 4 125 has a power of 5 so you divide by 5 5 times 25 and again five times five pi times one five times five times five you can write as five to the power of three exercise 24.2 what 
,is 2 times 5 equal to 2 times 5 equal to 10 what is 5 to the power of 5 to the power 2 equal to that's 5 into 5 25 what is 3 times 4 3 times 4 means multiplication that's 12. what is 4 to the power of 3 4 to the power of 3 four times four times four sixteen times four sixty-four write 32 as a power of two divide by two you get 16 8 4 and 2 so till you get 1 divide how many 2's are there 1 2 3 4 5 you can write 2 to the power of 5 right 144 has a power of 12. so divide by 12. 12 times 12 144 that's twice 12 times 12 12 to the power of 2. write down 64. as a power of 2 divide by 2 and c divide by 2 you get 16 again 2 again 2 and 2. how many twos one two 
,three four five six six twos are there so two to the power of six as a power of four you divide by 4 64 divide by 4 now 16 and another 4 you get 1 4 times 4 times 4 
,that means 4 to the power of three as a power of eight you divide by eight eight times eight eight squared 81 as a power of 3 81 divided by 3 divide by 3 again 3 again till you get 1 3 times 3 times 3 times 3 3 to the power of 4 as a power of 9 that means divide by 9 9 times 9 81 you get 1. so 9 times 9 9 squared indicate the truth of falsehood of the following statements 2 to the power of 3 is 8. we'll check it 2 times 2 times 2 that's 8. 8 is equal to 8. so that's true three squared three into three nine nine is not equal to six false 3 squared 3 times 3 9. 9 is equal to 8. wrong that's false 5 squared 5 times 5 that's 25 25 is not equal to 10. that's also false two to the power of five two times two times two times two times two you get to the power five is thirty two that's true 3 squared 3 times 3 that's 9. so that's equal to 9 that's true 2 to the power 4 2 into 2 into 2 into 2 that's 16. 4 squared 4 into 4 that's also 16 so 16 is equal to 16. that's true 2 to the power of 4 we found that 16 not 8. 16 is not equal to 8 so that's false 7 to the power of 3 7 times 7 times 7 49 plus 7 340 so that's not equal to 27 so this is false 5 to the power 3 5 times 5 times 5 you get 125 is not equal to 15 that's false 3 to the power 5 3 times 3 times three times three times three so you get 243 that's equal to 243 that's true now we look at miscellaneous exercises what are the base and the index of 7 squared basis 7 and index is 2 write down the following products using index notation 5 how many times 1 2 3 4. four how many times two and seven one two three here three how many times one two three four five eight once two three times three twice and five once four three times five ones and seven four times here here and there but you can count how many twos one two three how many threes one two three and how many fives one two find the value of each of the following expressions 2 to the power of 4 that means 2 4 times and 5 twice 5 times 5 25 2 to the power of 4 is 16 16 times 25 25 and five times six thirty five times one five plus three eight so 400 this one 3 squared 3 times 3 that's 9. 7 squared 7 times 7 49 now multiply by 9 9 times 9 81 8 remaining 9 times 4 36 plus 8 400. so 44 so 441 11 squared that means 11 times 11 10 squared is 10 times ten so this is hundred eleven 
,times eleven hundred and twenty one so hundred and twenty one and put two zeros because you are multiplying by hundred two to the power three two three times that's 
,eight five squared means five two times that's 25 and one seven is there 25 times 8 25 times 4 100 another 100 200 200 into seven thousand four hundred two times 2 4. 3 times 3 times 3 what's that 27 so 4 27 and 5 times 5 25 25 times 400 100 times 27 is 2 thousand 27 and two zeros so 2 700. fill in the blanks 36 base is 6 6 times 6 36 so twice 8 2 into 2 into 2 2 to the power of 3. 125 5 into 5 into 5 3 times 10 squared 10 into 10 hundreds 3 to the power 4 3 times 3 9 3 times 3 9 9 times 9 
,81 write down 256 as a power of 2 we divide by 2 you get 128 divided by 2 64 divided by 2 32 16 8 4 2 y how many twos are there one two three four five six seven eight two to the power of eight as a power of four you divide by four now times 6 24 and 4 4 times again you get 6 24 4 times 4 and 4 times 1 so how many times 4 4 times so 4 to the power of 4 16. so divide by 16 and say 1 and 25 minus 16 you get 9 for 96 that's 96 times 6 another 61 16 squared write down 729 as a power of 3 divided by 3 3 times 2 3 times 4 3 times 3 again by 3 81 again by 3 27 3 9 3 3 and 1. did you get 1 you divide 1 2 3 4 5 6 3 to the power of 6 as a power of 9 means you have to divide by 9 9 times 8 1 9 times 9 81 so 9 to the power of 3 as a power of 27 divide by 27 and 6 27 times 2 54 so subtract that's 189 so 7 again 189 so 27 times 1 so 27 squared fill in the blanks appropriately with either the symbol less or greater 2 to the power of 3 we already know that's 8 3 squared is 9 so this side is 
,bigger so you can put greater than sign 3 to the power of 4 81 4 to the power of 3 4 times 4 times 4 64. so this one is bigger 2 to the power of 4 is 16 4 squared is 16. so you can put equal sign 8 to the power of 1 8 1 to the power of 8 1 so 8 is bigger 2 to the power of 4 is 16 4 squared is 16 equal 3 squared is 9 6 this one is bigger greater so we covered all theory related to indices to represent a number using index notation is to write a repeated product of a number in a concise way so 2 to the power of 5. in the expression 2 to the power of 5 the base is 2 and the index is 5. the number can be written as a power of a given number division is used to find the index when expressing a number as a power of another number so practice all the exercises and examples and thorough with indices you
,
kITJ6qH7jS0,Welcome to the presentation
,on level one exponent rules. Let's get started
,with some problems. So if I were to ask you what 2
,"-- that's a little fatter than I wanted it to be, but let's"
,keep it fat so it doesn't look strange -- 2 the third times --
,and dot is another way of saying times -- if I were to
,"ask you what 2 to the third times 2 to the fifth is, how"
,"would you figure that out? Actually, let me use a skinnier"
,"pen because that does look bad. So, 2 to the third"
,times 2 to the fifth. Well there's one way that I
,think you do know how to do it. You could figure out that
,"2 to the third is 9, and that 2 to the fifth is 32. And then you could"
,"multiply them. And 8 times 32 is 240,"
,"plus it's 256, right? You could do it that way. That's reasonable because it's"
,not that hard to figure out 2 to the third is and what
,2 to the fifth is. But if those were much larger
,numbers this method might become a little difficult. So I'm going to show you using
,exponent rules you can actually multiply exponentials or
,exponent numbers without actually having to do as much
,arithmetic or actually you could handle numbers much
,larger than your normal math skills might allow you to. So let's just think what
,2 to the third times 2 to the fifth means. 2 to the third is 2
,"times 2 times 2, right? And we're multiplying that"
,times 2 to the fifth. And that's 2 times 2
,times 2 times 2 times 2. So what do we have here? We have 2 times 2 times
,"2, times 2 times 2 times 2 times 2 times 2. Really all we're doing is we're"
,"multiplying 2 how many times? Well, one, two, three, four,"
,"five, six, seven, eight. So that's the same thing"
,as 2 to the eighth. Interesting. 3 plus 5 is equal to 8. And that makes sense because 2
,"to the 3 is 2 multiplying by itself three times, to the"
,"fifth is 2 multiplying by itself five times, and then"
,"we're multiplying the two, so we're going to multiply"
,2 eight times. I hope I achieved my goal
,of confusing you just now. Let's do another one. If I said 7 squared
,"times 7 to the fourth. That's a 4. Well, that equals 7 times 7,"
,"right, that's 7 squared, times and now let's"
,do 7 to the fourth. 7 times 7 times 7 times 7. Well now we're multiplying
,"7 by itself six times, so that equal 7 to the sixth. So in general, whenever I'm"
,"multiplying exponents of the same base, that's key, I can"
,just add the exponents. So 7 to the hundredth power
,"times 7 to the fiftieth power, and notice this"
,is an example now. It would be very hard without
,"a computer to figure out what 7 to the hundredth power is. And likewise, very hard without"
,a computer to figure out what 7 to the fiftieth power is. But we could say that this is
,"equal to 7 to the 100 plus 50, which is equal to 7 to the 150. Now I just want to give you a"
,"little bit of warning, make sure that you're multiplying. Because if I had 7 to the 100"
,"plus 7 to the 50, there's actually very little"
,I could do here. I couldn't simplify
,this number. But I'll throw out one to you. If I had 2 to the 8 times
,"2 to the 20, we know we can add these exponents. So that gives you 2"
,"to the 28, right? What if I had 2 to the"
,8 plus 2 to the 8? This is a bit of a
,trick question. Well I just said if
,"we're adding, we can't really do anything. We can't really simplify it. But there's a little trick"
,"here that we actually have two 2 to the 8, right? There's 2 to the 8 times"
,"1, 2 to the 8 times 2. So this is the same thing as 2"
,"times 2 to the 8, isn't it? 2 times 2 to the 8. That's just 2 to"
,"the 8 plus itself. And 2 times to the 8, well"
,that's the same thing as 2 to the first times 2 to the 8. And 2 to the first times 2 to
,the 8 by the same rule we just did is equal to 2 to the 9. So I thought I would just
,throw that out to you. And it works even with
,negative exponents. If I were to say 5 to the
,"negative 100 times 3 to the, say, 100 -- oh sorry, times"
,5 -- this has to be a 5. I don't know what my
,brain was doing. 5 to the negative 100 times
,"5 to the 102, that would equal 5 squared, right? I just take minus 100 plus 102. This is a 5. I'm sorry for that"
,"brain malfunction. And of course, that equals 25. So that's the first"
,exponent rule. Now I'm going to show you
,"another one, and it kind of leads from the same thing. If I were to ask you what 2 to"
,"the 9 over 2 to the 10 equals, that looks like that could"
,be a little confusing. But it actually turns out to be
,"the same rule, because what's another way of writing this? Well, we know that this is also"
,the same thing as 2 to the 9 times 1 over 2 to
,"the 10, right? And we know 1 over 2 to the 10. Well, you could re-write right"
,"this as 2 the 9 times 2 to the negative 10, right? All I did is I took 1 over 2 to"
,the 10 and I flipped it and I made the exponent negative. And I think you know
,"that already from level two exponents. And now, once again, we can"
,just add the exponents. 9 plus negative 10 equals 2 to
,"the negative 1, or we could say that equals 1/2, right? So it's an interesting"
,thing here. Whatever is the bottom
,"exponent, you could put it in the numerator like we did here,"
,but turn it into a negative. So that leads us to the second
,"exponent rule, simplification is we could just say that this"
,"equals 2 to the 9 minus 10, which equals 2 to"
,the negative 1. Let's do another
,problem like that. If I said 10 to the 200 over
,"10 to the 50, well that just equals 10 to the 200"
,"minus 50, which is 150. Likewise, if I had 7 to the"
,"fortieth power over 7 to the negative fifth power,"
,this will equal 7 to the fortieth minus negative 5. So it equals 7 to
,the forty-fifth. Now I want you to think about
,"that, does that make sense? Well, we could have re-written"
,this equation as 7 to the fortieth times 7 to
,"the fifth, right? We could have taken this 1 over"
,"7 to the negative 5 and turn it into 7 to the fifth, and that"
,would also just be 7 to the forty-five. So the second exponent rule I
,just taught you actually is no different than that first one. If the exponent is in the
,"denominator, and of course, it has to be the same base and"
,"you're dividing, you subtract it from the exponent"
,in the numerator. If they're both in the
,"numerator, as in this case, 7 to the fortieth times 7 to the"
,"fifth -- actually there's no numerator, but they're"
,"essentially multiplying by each other, and of course, you have"
,to have the same base. Then you add the exponents. I'm going to add one variation
,"of this, and actually this is the same thing but it's a"
,little bit of a trick question. What is 2 to the 9
,"times 4 to the 100? Actually, maybe I shouldn't"
,"teach this to you, you have to wait until I teach"
,you the next rule. But I'll give you
,a little hint. This is the same thing as 2 the
,9 times 2 squared to the 100. And the rule I'm going to teach
,you now is that when you have something to an exponent and
,"then that number raised to an exponent, you actually"
,multiply these two exponents. So this would be 2 the
,9 times 2 to the 200. And by that first rule
,"we learned, this would be 2 to the 209. Now in the next module"
,I'm going to cover this in more detail. I think I might have
,just confused you. But watch the next video and
,then after the next video I think you're going to be ready
,to do level one exponent rules. Have fun.
,
BUJKEDqGp1U,hi I'm Lucy and in this video we're going to look at the laws of indices you should already know what indices are maybe forgotten watched this video first the laws of indices make solving complex problems involving powers much easier and they are also essential for understanding a lot of algebra processors so there are six laws 
,that we need to know multiplying and dividing with indices raising a power to a power what a power of zero means and then fractional and negative indices we're going to look at the first four in this video and then the last two in part two I promise you they really are quite logical right so multiplying indices look at how these are simplified what do you notice hopefully you can see that when we multiply indices we just add the powers together so 3 plus 4 is 7 because really it is 2 3 times x - 4 times giving us 7 twos and three plus two plus one is six looking at the final example see how we treat the numbers and the indices differently so we do 4 multiplied by 5 first and add the indices second a really important thing to know is that the base has to be the same so here because they are both base two we can add the 3 and the 4 but on this one we can't do anything because one is base 2 and one is base 3 so what happens when we divide with indices have a look and see if you 
