Sets,VBzlvKP-2yI,types of sets empty set singleton set finite set infinite set equal sets equivalent sets universal set subset proper subset superset proper superset powerset empty set a set with no element this is the symbol of an empty set let's name it set e another way of writing that is using the symbol the null set the cardinality of set e is equal to zero this notation simply means the number of elements singleton set assert with one element set s is a singleton set the cardinality of set s is one finite set a set with limited elements example set F is a set of counting numbers less than 6 the elements of set F are 1 2 3 4 5 the cardinality of set F is 5 infinite set a set width and limited elements example set n is the set of counting numbers the element subset n are 1 2 3 and so on the cardinality of set n is infinite equal sets two sets are equal if they have the same elements example set E is a set of letters in the word earth the element subset e r e a R th set H is a set of letters in the word heart the elements of set H are H E a R T set E and set H have the same elements they are equal sets set e equals set H equivalent sets equivalent sets have different elements but have the same number of elements example given set F and set H the cardinality of set F is 5 and the cardinality of set H is 5 the to sets have different elements but they have the same number of elements set F is equivalent to set H Universal set Universal set is the set containing all elements at 
,,which all other sets are subsets the universal set is represented by a capital letter you example let u be the universal set set u is the set of all flowers in the English alphabet all other sets are subsets of the universal set set a is a proper subset of set you set B is also a proper subset of set u all the elements of sets a and B are also found in the universal set another example set U is a set of counting numbers sets a B and C are proper subsets of set u because a universal set contains all the elements in a particular problem subset set a is a subset of set D if and only if every element in a is also an element in B here's an example list of the possible subsets upset a number-one asset with three elements two three four sets with one element five six seven sets with two elements in number eight is an empty set how many subsets does set a health to find the number of subsets use this formula two to the power of n where n is a number of elements the cardinality of set a is 3 so 2 to the power of 3 is just 2 times 2 times 2 equals 8 proper subset set a is a proper subset of set B if there is at least one element in B not contained in a in symbol set a is a proper subset of set B example given sets a B C and D set B is a proper subset of set a set C is a proper subset of set a set D is a proper subset of set a list all the proper subsets of set a set one to three have two elements sets four five six have one element and number seven is an empty set the set itself is not a proper subset of set a how many proper subsets does set a half since the set itself is not a proper subset the formula is 2 to the power of n minus 1 where n is the number of elements the cardinality of set a is 3 using the formula to ^ 3 minus 1 equals 8 minus 1 is 7 supper set supper set is a set containing all of the elements of another set symbol set a is a supper set of set B this is just a reverse of subset proper superset set a is a proper supper set of set B if set a is a superset of set B and set a is not equal to set B in symbol set a is a proper superset of set B given set a and set B well set B is a proper subset of set a 
,,set a is a proper superset of set B power set the set of all the subsets of a set what is the power set of set s EO Bess contains all the subsets of set s how many elements does the power set of set s have since the power set contains all the subsets of a given set it follows the formula two to the power of n where n is the number of elements so the number of elements of the OBS is two to the power of three which is equal to eight
,,
Sets,xZELQc11ACY,now let's say if we have set a which contain the elements two four five six and nine and we also have set B which contain the elements two three five six seven nine 
,,and ten so what is the intersection of set a and B how can we get the answer to find the intersection we need to find out which elements are common to both sets so both sets contain a two they contain a five a six and also a nine so therefore the intersection of sets a and B it's two three actually not three but two five six and nine and that's it so that's how you could find the intersection of two sets so now let's work on some more examples you can pause the video and try this one if you want to let me sum different letters so let's say this is set C and I contain the elements 3 4 6 7 and 10 and also set D which contain the elements 3 6 8 & 9 so feel free to pause the video and determine the intersection of sets C and D go ahead and try it so which elements are common to both sets so 3 is common to both sets 6 
,,and that's it so for this particular example it's only 3 & 6 so that's the intersection of the two sets so this is the answer let's try another example let's say set F contains the elements a B C D F G and J and set G contains the elements a C G H and K so what is the intersection between sets f and G so feel free to take a minute and try it so let's see which elements are shared between both sets so both sets contain element a element C G and that is it so the intersection of F and G is going to be a C and G so as you can see finding the intersection is pretty straightforward but now what about this particular example let's say set J contains the elements 5 7 10 and 11 and set K has the elements 2 4 8 and 13 what is the intersection of J and K now notice that there is no common element shared between the two sets the elements and J are completely different from the elements in K so in that case the intersection of J and K is going to be empty there's gonna be nothing inside 
,,so if there's nothing inside if you have an empty set you have a null set so this is the answer you have to use a Greek simple fine now let's say we have set R which contains the numbers 3 4 7 and 10 and set s which is basically an empty set what is the intersection of R and s the intersection of a set with numbers and an empty 
,,set there's going to be another empty set or a null set so that's it for this one now let's focus on a second type of problem that we need to talk about and that is 
,,to find a union of two sets so let's say that set a contains two elements 1 2 3 & 4 and set B contains the elements 3 4 5 & 6 so what is the union of these two sets 
,,I think of Union I think of combining these into a larger set now notice that we do have some common numbers 3 & 4 now the union will contain everything in both sets but 3 & 4 we're not going to write it twice only once so the union of set a and B is going to be 1 2 3 4 5 & 6 so we're gonna write everything in both sets but only write it once so let's try some other examples so let's say set C is 3 comma 5 comma 9 11 and 13 and set D is 2 3 6 8 and 12 go ahead and find a union between sets 
,,C and D go ahead and try that so all we got to do is just write all the numbers in C and E so let's put it in ascending order so we have a 2 of 3 there's a 5 a 6 there's no 7 so we have an 8 a 9 there's no 10 but we have an 11 12 and 13 and so that's it so that's the union of those two sets here's another example let's say that 
,,set J contains the letters a C D and E and that set K contains the letters a B f ing go ahead and determine the union between J and K so just like before all we need to do is write all the letters so we have an a a b c d e f and g and that's it for that question let's say that set x contains the numbers 2 5 8 12 and set Y let's 
,,say is an empty set what is the union of a set with numbers and an empty set well the empty set is not going to add anything it's like saying 15 plus 0 that's gonna 
,,be 15 so therefore the union of set X with an empty set Y is going to be the same as set X this to five eight and twelve it's not going to change but the intersection of a set with something and a set with nothing it's gonna be an empty set so just something to keep in mind now here's a question for you let's say if set a contains the numbers 3 4 5 and 7 and set B contains the numbers 2 4 5 & 8 how can you determine the intersection of a and B and a union of a and B and represent the results using a Venn diagram so circle a and circle B and it's separated form set a contains the numbers 3 4 5 and 7 B contains the numbers 2 4 5 and 8 now the intersection of these two I'm running out of space here is 4 & 5 4 & 5 are found in both but to represent that using Venn diagrams what we need to do is put the two circles together and draw it this way so this is set a and set B so in the middle is the intersection of a and B which contains these elements 4 & 5 now a also contains 3 & 7 & B also contains 2 & 8 but 4 & 5 is common to a and B so we put that in middle now the union of these two sets is basically everything it contains the numbers 2 3 4 
,,5 7 & 8 and I'm running out of space so this entire system with the two circles represents the union of a and B because it contains all the numbers 2 3 4 5 7 & 8 but the intersection is limited by this region here because it only contains the elements common to both sets so hopefully this helps you to see the relationship between intersection of sets and union of sets as a relates to Venn diagrams so that's it for this video thanks for watching and have a good day
,,
Sets,Ksu1lo312BM,Consider the numbers
,,"1/3, 7, and negative 15. To which sets of"
,,"numbers, listed below, does each of these"
,,numbers belong? And they give us a bunch of
,,"different sets of numbers. And we could just review these. The natural numbers,"
,,and you'll see this used in different
,,"contexts in different places, but for the sake of"
,,"this video, we'll assume this is counting numbers,"
,,"and it does not equal 0. So the natural numbers are 1,"
,,"2, 3, 4, and so on and so forth. We'll assume that the whole"
,,"numbers are essentially the natural numbers plus 0. So the whole numbers are 0, 1,"
,,"2, 3, 4, so on and so forth. The integers we'll assume"
,,it's the whole numbers plus the opposite of
,,"the natural numbers, or the negative version"
,,of the natural numbers. So we would go from
,,"very negative values to maybe negative 4,"
,,"negative 3, negative 2, negative 1, 0, 1, 2, 3,"
,,"4, so on and so forth. Rational numbers. These are numbers"
,,that can be expressed as the ratio of two integers. So a rational number
,,"can be expressed as m over n, where both m"
,,"and n are integers. And of course n cannot be 0,"
,,"because anything divided by 0 is not defined. M could be 0, and in fact,"
,,"0 is a rational number, because 0 can be"
,,"represented as 0 over 1. Or really 0 over 2, or 0 over 3. I think you get the idea. Or 0 over negative 537. These are all"
,,"representations of 0, and you have an integer"
,,"in the numerator, integer in the denominator. So 0 is definitely"
,,"a rational number. You just can't have n, you can't"
,,"have the denominator, be 0. Irrational numbers are numbers"
,,that cannot be expressed in this way. And so common versions
,,of irrational numbers are numbers that you will never
,,"see digits that repeat on, go on and on forever, or have"
,,series of sequences of numbers that keep repeating
,,on and on and on. And examples of irrational
,,"numbers are square root of 2, or pi. And the ratio of the"
,,"circumference, the diameter of a circle, or you might learn"
,,"about the irrational number e, which is 2.71. And it keeps going,"
,,and it doesn't repeat. And then real numbers are
,,really all of these combined. If you combine the
,,irrational numbers and the rational
,,"numbers, then you are talking about"
,,the real numbers. Every real number is either
,,rational or irrational. So let's classify
,,what we have up here. 1/3 over here-- let me do that
,,"in a different color-- so 1/3, is it a natural number? Well no, it's not. It's not just a natural"
,,"counting number. Is it a whole number? No, it's not a whole number,"
,,"it's in fact a fraction. Is it an integer? No once again, it"
,,is not an integer. Is it a rational number? Well sure it is. It can be represented
,,"as 1 over 3. Both 1 and 3 are integers. So 1/3 is rational. And if something is rational,"
,,it cannot be irrational. There's nothing that's both
,,rational and irrational. This literally
,,means not rational. And it is also a real number. Pretty much all of these are
,,"going to be real numbers. Now, let's try 7 out. So the number 7, it"
,,is a natural number. It is just a regular
,,counting number. It is a whole number. Any natural number is also
,,going to be a whole number. And anything that is a
,,natural number that's also going to be a whole number
,,is also going to be an integer. So this is also an integer. And anything that is a natural
,,"number, a whole number, and integer, is also going"
,,"to be a rational number. And to see that, you"
,,"can write 7 as 7 over 1. In fact, you can"
,,"write any integer as that number over 1, which"
,,hopefully makes it obvious that that is also
,,"a rational number. And if it's rational,"
,,you can't be irrational. That literally
,,"means not rational. And then of course,"
,,you're going to be real. It's going to be a real number. And you're going
,,to appreciate later on in your mathematical
,,careers why we even go through the trouble of
,,saying it's a real number. Because as far as
,,"it seems right now, this kind of includes"
,,all the numbers. What you're going to
,,"see in the future is, we're going to start"
,,defining numbers that don't fall into this category. And they're a little bit
,,"philosophically interesting as well. But anyway, back to the problem. We have a negative 15. Negative 15 is not a natural"
,,"number, it's a negative number. So it's not a natural"
,,"number, natural number is only the positive"
,,"integers, we could say. Whole number, it's"
,,"not a whole number, because that's just the"
,,natural numbers and 0. It is an integer. It is the opposite
,,"of positive 15. It is an integer. It is rational, it can be"
,,"represented as 15 over 1. So it is a rational. And because it is rational,"
,,"it cannot be rational. And of course, it is also real. And we are done."
,,
Sets,FLgiccWl434,in this video we're gonna work on some practice problems that focuses on writing sets using set-builder notation and the roster method so let's start with this problem write the set of natural numbers that is less than 6 in roster notation and in set builder notation so first we need to know what exactly are natural numbers natural numbers are integers that start with 1 and go up so natural numbers are basically positive numbers so 1 2 3 4 5 6 7 8 these are all natural numbers 0.5 is not a 
,,natural number 0 or negative 8 is not a natural number now we want to write this in a set where it's less than 6 so we should only include 1 2 5 because 5 is less than 6 so we're not including 6 so first let's write it in roster notation in roster notation you simply need to list the elements set a contains the elements 1 2 3 4 
,,& 5 then we need to contain the elements use in braces so that's how you can describe set a using roster notation now let's describe it using set builder notation so a is the set of all X such that X is a natural number and we need to describe the limits of these values X is greater than or equal to 1 but it's less than or equal to 5 so that's how we can describe this set using set-builder notation so let's go ahead and work on some more examples number 2 write the set of whole numbers that is less than 8 in roster notation and in set builder notation so whole numbers are natural numbers but they also include 0 so 0 1 2 3 4 these are all whole and we only want it less than eight so we need to stop at seven so that's the list and let's use B as the name of the set so in roster notation set B contains the elements 0 1 2 3 all the way up to 7 so in roster notation you just simply need to list the elements in the set now let's describe it using set builder notation so we could say that B is the set of all X such that X is a whole number I'm going to use a W to represent a whole number and also X is equal to or greater than 0 but it's less than 8 as we have it in a beginner the problem now I could also say that X is equal to or greater than 0 but it's also less than or equal to 7 so both of these inequalities or compound inequalities they will describe this set of numbers so you can use this one or you can use that one doesn't matter however you do need to say that 
,,X is a whole number number 3 I'll write the set of integers that is greater than negative 4 but less than or equal to 5 used in both notations so integers can be positive or negative and they include 0 now the integer that is greater than negative 4 is negative 3 and then we have negative 2 negative 1 0 1 2 now has to be less than or equal to 5 so it includes 5 so that's the list of numbers that we have so let's use set C so in roster notation set C will contain these elements now what about in set-builder notation how can we describe it so we could say that set C or C is the set of all X's such that X is an integer I'm going to use I to describe integer and it's between negative 3 & 5 or I could say that it's greater than negative 4 but it's less than or equal to 5 so both ways work so now you know how to describe a set using set-builder notation or using the roster method number 4 write the set of positive even numbers that is less than 15 using both notations so let's use 
,,D as the name of the set and let's start with the roster notation so even numbers they have to be positive 2 is a positive even number 4 6 8 10 now we're gonna stop 
,,at 14 because it has to be less than 15 and 15 is an odd number so this is the list in Ross notation now let's describe set D using set-builder notation now instead 
,,of using the letter X I'm gonna use 2x because the numbers differ by 2 now I'm still gonna say that X is in this case we can use a natural number all of these are natural numbers and X has to be between 1 & 7 now let's make sense of this when X is 1/2 X will have a value of 2 2 times 1 is 2 and when X is 7 2 times 7 will give us the value of 14 and so from 1 to 7 we'll get the numbers 2 4 6 8 10 12 14 so when X is 2 2 X or 2 times 2 will be 4 when X is 3 2 times 3 will give us 6 when X is 4 2 times 4 will give us 8 and so forth and so that's it for this problem so that's how you can describe this set using the rostov method and a set builder notation number 5 write the set of odd numbers that is greater than or equal to negative 7 but less than 5 so let's use the letter G and let's start with frost notation now it's greater than or equal to negative 7 and negative 7 is simply a negative odd number negative 5 is also an odd number and then we have negative 3 negative 1 1 now we cannot include 5 it has to be less than 5 it's not equal to it so we need to stop at 3 so that's set g and ross notation now let's describe set g in set builder notation so once again we simply need to use 2x as opposed to X but for odd numbers we're going to add 1 to it so we're gonna say 2x plus 1 because if we simply use 2x we're going to get even numbers but if you want odd numbers use 2x plus 1 because the numbers still differs by 2 now we're gonna say that X is an integer because these are not natural numbers they're integers and at the same time we need to say X is between two numbers now which two numbers should we use to find it two numbers 
,,what we're gonna do is set a negative seven equal to two x plus one so let's start by doing that first so I'm going to subtract both sides by one negative seven minus one is two negative eight and that's equal to two x and then divide by two negative 8 divided by 2 is 4 so X has to be equal to or greater than negative 4 that's the first number now let's find the second number so we're going to set 2x plus 1 equal to the last number of the set that Street and so let's subtract both sides by 
,,1 3 minus 1 is 2 and then if we divide both sides by 2 X is 1 so X has to be between negative 4 and 1 so if we were to plug in negative 4 into this 2 times negative 
,,4 is negative 8 plus 1 that will give us negative 7 if we plug in the next number in this list that's negative 3 2 times negative 3 is negative 6 plus 1 that will give us a negative 5 and so this equation will describe this set of numbers when these numbers are plugged in into that expression so for example if I plug in x equals 0 2 times 0 is 0 plus 1 that will give me this number if I plug in negative 1 for X 2 times a negative 1 is negative 2 plus 1 that will give me negative 1 and if I 
,,plug in the last one positive 1 2 times 1 is 2 plus 1 that will give me the last number positive 3 and so you want to make sure that you have the right algebraic expression plus the values of x that go into it that will produce an output that gives you this these set of numbers and so that's it for number 5 6 right the set of positive prime numbers that is less than 12 so let's use K as the name of the set and let's do so in roster notation so 1 is a prime number and it's positive 3 actually 2 is a prime number 3 is a prime number 4 is not a prime number because 2 times 2 is 4 5 is a prime number and then we have 7 9 is not a problem number because 3 times 3 is 9 and 4 10 2 times 5 is 10 so that's not a prime number 11 is a prime number and we have to stop here it has to be less than 12 now how can we describe it 
,,using set-builder notation so let's say that K is the set of all numbers X now it's gonna be hard to write an equation that will describe these numbers so if it's difficult to write the equation use words so we could say X is a prime number and then we could say that X is between 1 and 11 or we could say that X is less than 12 both cases will be fine and that's it so if you can't come up with a mathematical expression that will describe this pattern of numbers use words keep it simple so here is the last problem of this video write a set of positive perfect square numbers that is less than 120 so let's use R as the name of the set so 1 is a perfect square 4 is a perfect square 9 is a perfect square the reason why 4 is a perfect square is because 2 times 2 is 4 or 2 squared is 4 3 squared is 9 so 9 is a perfect square what is the next perfect square in the list 4 times 4 is 16 so that's the next perfect square 5 squared is 25 6 squared is 36 7 squared is 49 8 squared is 64 9 squared is 81 10 squared is 100 11 squared is 121 but that's greater than 120 so we're gonna stop here and so those are the positives perfect square numbers that is less than 120 now let's describe the set using set-builder notation so what expression in terms of X describes these numbers it's going to be x squared and X we could say is a natural number the lowest x value that we have is 1 1 is a natural number and X is between 1 and 10 because if we plug in 1 1 squared will give us 1 and if we plug in 10 10 squared will give us 100 so any number that we plug in between 1 and 10 where it's a natural number not a decimal or a fraction it will give us all of the numbers in this set and so that's it
,,
Sets,jAfNg3ylZAI,What I want to do in this
,,video is familiarize ourselves with the notion
,,of a set and also perform some operations on sets. So a set is really just a
,,"collection of distinct objects. So for example, I could have"
,,a set-- let's call this set X. And I'll deal with
,,numbers right now. But a set could
,,contain anything. It could contain colors. It could contain people. It could contain other sets. It could contain cars. It could contain farm animals. But the numbers will be
,,"easy to deal with just because-- well, they're numbers. So let's say I have"
,,"a set X, and it has the distinct objects in it,"
,,"the number 3, the number 12, the number 5, and the number 13. That right there is a set. I could have another set. Let's call that set Y."
,,I didn't have to call it Y. I could have called it A.
,,I could have called it Sal. I could have called it a
,,bunch of different things. But I'll just call it Y. And let's say that set
,,"Y-- it's a collection of the distinct objects, the"
,,"number 14, the number 15, the number 6, and the number 3. So fair enough, those are"
,,just two set definitions. The way that we typically
,,do it in mathematics is we put these
,,little curly brackets around the objects that
,,are separated by commas. Now let's do some basic
,,operations on sets. And the first operation that I
,,will do is called intersection. And so we would
,,say X intersect-- the intersection of X
,,and Y-- X intersect Y. And the way that I
,,"think about this, this is going to"
,,yield another set that contains the elements
,,that are in both X and Y. So I often view this
,,"intersection symbol right here as ""and."" So all of the things that"
,,"are in X and in Y. So what are those things going to be? Well, let's look at"
,,both sets X and Y. So the number 3 is in set
,,"X. Is it in set Y as well? Well, sure. It's in both. So it will be in the"
,,"intersection of X and Y. Now, the number 12, that's"
,,in set X but it isn't at Y. So we're not going
,,"to include that. The number 5, it's"
,,"in X, but it's not in Y. And then we have"
,,"the number 13 is in X, but it's not in Y. And so over"
,,"here, the intersection of X and Y, is the set that"
,,only has one object in it. It only has the number
,,3 So we are done. The intersection
,,"of X and Y is 3. Now, another common"
,,operation on sets is union. So you could have
,,the union of X and Y. And the union I often view--
,,"or people often view-- as ""or."" So we're thinking about"
,,all of the elements that are in X or Y. So
,,in some ways you can kind of imagine that
,,we're bringing these two sets together. So this is going to
,,be-- and the key here is that we care-- a set is a
,,collection of distinct objects. And the way we're
,,"conceptualizing things right here, this"
,,is the number 3. This isn't like
,,somebody's score on a test or the number of
,,apples they have. So there you could
,,have multiple people with the same number of apples. Here we're talking about
,,"the object, the number 3, so we can only have a 3 once. But a 3 is in X or Y,"
,,so I'll put a 3 there. A 12 is in X or Y. A 5 is in
,,X or Y. The 13 is in X or Y. And just to simplify
,,"things, we really don't care about order if"
,,we're just talking about a set. I've just put all of the
,,things that are in set X here. And now let's see what we
,,have to add from set Y. So we haven't put a 14 yet. So let's put a 14. We haven't put a 15 yet. We haven't put the 6 yet. And we already have
,,a 3 in our set. So there you go. You have the union of X and Y. And one way to visualize sets
,,and visualize intersections and unions and more
,,"complicated things, is using a Venn diagram. So let's say this whole box"
,,is-- you could view that as the set of all numbers. So that's all the
,,numbers right over there. We have set X-- I'll just draw
,,as circle right over here. And I could even draw
,,the elements of set X. So you have 3 and
,,5 and 12 and 13. And then we can draw
,,"set Y. And notice, I drew a little overlapping"
,,here because they overlap at 3. 3 is an element in
,,both set X and set Y. But set Y also has the
,,"numbers 14, 15, and 6. And so when we're talking"
,,"about X intersect Y, we're talking about where"
,,the two sets overlap. So we're talking about this
,,region right over here. And the only place that they
,,overlap the way I've drawn it is at the number 3. So this is X
,,intersect Y. And then X union Y is the combination
,,of these two sets. So X union Y is
,,literally everything right here that
,,we are combining. Let's do one more
,,"example, just so that we make sure we understand"
,,intersection and union. So let's say that I have set
,,"A. And set A has the numbers 11, 4, 12, and 7 in it. And I have set B, and it has"
,,"the numbers 13, 4, 12, 10, and 3 in it. So first of all,"
,,let's think about what A-- let me do that in A's color. Let's think about
,,"what A intersect B is going to be equal to. Well, it's the things"
,,that are in both sets. So I have 11 here. I don't have an 11 there. So that doesn't make
,,the intersection. I have a 4 here. I also have a 4 here. So 4 is in A and B. It's in A
,,"and B. So I'll put a 4 here. The number 12, it's in A and"
,,"B. So I'll put a 12 here. The number 7 is only in A. And the number, I"
,,"guess, 13, 10 and 3 is only in B, so we're done. The set of 4 and 12 is the"
,,"intersection of sets A and B. And we could even,"
,,"if we want to, we could even label"
,,this as a new set. We could say set C is the
,,"intersection of A and B, and it's this set"
,,right over here. Now let's think about union. Let's think about A-- I
,,want to do that in orange. Let's think about
,,A union B. What are all the elements
,,"that are in A or B? Well, we can just literally put"
,,"all the elements in A, 11, 4, 12, 7. And then put the things in"
,,"B that aren't already in A. So let's see, 13. We already put the 4 and"
,,"the 12, a 10 and a 3. And I could write this"
,,in any order I want. We don't care about order if
,,we're thinking about a set. So this right here is the union.
,,
Sets,fLMN0wtiz-4,all right so this video we're gonna look at sets and we're gonna talk about Union intersection and complement alright so let's talk about what each one is if we're given a set a and a universal set u the universal set is the set that contains everything okay and the set of all elements of you that do not belong to a is called the complement of set a and the way we write it is with this a prime here okay so so basically if you have a if you have a universal set u and you have a set a and a has some elements in it well every element that is not in this one in a but as in the universal set that's the complement of a and I'm gonna do some examples so I've 
,,got about eight examples to work alright so and then we have the intersection so given two sets a and B to set all of all elements that belong to both set sets a and B is called the intersection of the two sets and this is how we write it a intersect B and then this and then the set of all elements belonging to set a or to set B or to both sets it's called the you get of the two sets and we write it like this a union B so intersection is basically if you want to find the intersection of two sets it's the elements they have in common and the union of two sets so if you have two sets and you want the union it's just every element that's in both sets combined into one set okay so let's go ahead and get started on the example so you can see I've got about I've got eight examples to work alright so let's look at this so we want to find the complement of a well here we have the Universal set so the universal set Taine's of tech contains the set of numbers of the numbers 1 through 10 here's set a 1 3 5 7 set B and set C all right so we want the complement of a so the complement remember the complement of a is all of the elements that are not in set a but are in the universal set so you see how set a contains the numbers 1 3 5 and 7 okay so if you see that C 1 3 5 & 7 those are the elements that are in set 
,,a well which elements are not in set a but are in the universal set well you see that's 2 4 6 8 9 and 10 so the complement of a would be 2 4 6 8 9 and 10 and there's your answer okay all right so let's look at a let's look at the next one the complement of B okay so the complement of B is everything that's in the universal set that's not in set B so let's see what's in B so we've got what 3 4 5 6 so 3 4 5 6 8 and 10 8 and 10 ok so this would be what 1 2 1 2 let's see 7 & 9 and so that's the complement of B all right now let's look at a intersect B all right so a intersect B we look at sets a and we look at sets B set a and B now we want to know what do these sets have in common well let's see well B does not have a 1 so we look at the 3 well B has a 3 so there's one element that they haven't three let's see five yeah there's a 5 here and a 5 here and then seven well B doesn't have a seven so the only elements they have in common is three and five so this would be 3 5 and then a union B well all that is I mean this alright so a union B that's all of the elements from sets a and B combined into one set so we've got a 1 a 3 and C B has a 3 
,,but we only write it one time you don't write it twice ok so 1 3 and then let's say we've got a 4 here and then a 5 and then let's see there's a 6 just try to keep the numbers in order 6 and then we've got 7 8 and 10 and so there's a union B there's a union B all right now let's look at this one we've got the complement of a intersect B all right so let me go ahead I'm gonna erase this I have some room to work because we're gonna have to I'll have to do a little more work with these all right so I'm gonna bring this up just a little bit alright so what we want to do here is I need the complement of a and B okay so I need to know what elements does a complement and B have in common well I don't have the complement of a I know we had it right here but I erased it but let's go ahead and write it down so the complement of a is equal to so remember that's going to be what 2 4 6 8 9 and ten so there's the compliment of a make sure got everything one three five seven one three five 
,,seven so yeah that looks right all right so now I want to know what does a compliment and B have in common so here's a compliment here's a B well let's underline the numbers they have in common so let's say they've got a four in common okay they've got a six in common and they've got eight in common and they have a 10 in common 
,,and so those are the values they have in common so this set would be let's see that's gonna be what four six eight 10 and so there's a complement intersect B all right all right now let's look at the next one we've got a intersect B Union C okay a intersect B Union C so what we're gonna do here is notice that this is in parentheses so we need to do this first and then do the intersection with a okay so first I need to find B Union C okay so that's all the elements from B and C combined into one set that's what Union means so we've got a 2 3 4 5 6 7 8 and 10 that's all the elements from both sets combined into one and yes they both have a 4 but you only write it once don't write it two times don't write it twice okay so there's B Union C so what I want to do is I want to take this set here and intersect it with a so I need to know what elements does this set and this set have in common okay so let's see well we can let's let's underline what they have in common that might make it a little easier so let's see well they both have a three they both have a five and they both have a seven okay and so that would be the answer here that would be three five seven and there's a intersect B Union C okay all right so let's look at the next one all right so we've got a union B intersect C so once again we need to do what's in the parenthesis first okay so I need B intersect C so remember B intersect C that's what these two sets have in common okay I'm finding this first so 
,,let's look what does B and C have in common well let's say they both say they both have a for they both have a 6 and they both have an 8 okay so the intersection of 
